_id,movieId,title,genres,fileImage,,,
"ObjectId(""5aef41cb04dd5631c0b3090a"")",964,Blood: The Last Vampire (2000),Action|Animation|Horror,BloodTheLastVampire2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3090b"")",965,Ali G Indahouse (2002),Comedy,AliGIndahouse2002.bTsxMTI5MDg3NDtqOzE3NzcwOzEyMDA7MTgyNzsyNDM2,,,
"ObjectId(""5aef41cb04dd5631c0b3090c"")",966,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,Cube2Hypercube2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3090d"")",967,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,MySassyGirlYeopgijeogingeunyeo2001.bTs2MjE4OTM7ajsxNzY5MjsxMjAwOzM4MDs1NDY,,,
"ObjectId(""5aef41cb04dd5631c0b3090e"")",968,Waterboys (2001),Comedy,Waterboys2001.bTsxMjE5MDExODtqOzE3NjkxOzEyMDA7MTc2OzI0MQ,,,
"ObjectId(""5aef41cb04dd5631c0b3090f"")",969,Fubar (2002),Comedy,Fubar2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30910"")",970,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,SympathyforMrVengeanceBoksuneunnauigeot2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30911"")",971,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,SuicideClubJisatsusaakuru2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30912"")",972,Battlestar Galactica (2003),Drama|Sci-Fi|War,BattlestarGalactica2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30913"")",973,Soldier's Girl (2003),Drama,SoldiersGirl2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30914"")",974,Bright Young Things (2003),Comedy|Drama,BrightYoungThings2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30915"")",975,Animatrix, The (2003),Action|Animation|Drama|Sci-Fi,AnimatrixThe2003.bTsxMTE2OTY0OTtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,
"ObjectId(""5aef41cb04dd5631c0b30916"")",976,Brown Bunny, The (2003),Drama,BrownBunnyThe2003.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30917"")",977,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,11142003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30918"")",978,Bring It On Again (2004),Comedy,BringItOnAgain2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30919"")",979,Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004),Action|Crime|Thriller,CrimsonRivers2AngelsoftheApocalypseRivièrespourpresIILesangesdelapocalypseLes2004.bTsxMTIwOTg4NDtqOzE3NzY5OzEyMDA7MjIzNTsyOTgw,,
"ObjectId(""5aef41cb04dd5631c0b3091a"")",980,Evil (Ondskan) (2003),Drama,EvilOndskan2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3091b"")",981,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,BattleRoyale2RequiemBatorurowaiaruIIChinkonka2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3091c"")",982,Very Long Engagement, A (Un long dimanche de fiançailles) (2004),Drama|Mystery|Romance|War,VeryLongEngagementAUnlongdimanchedefiançailles2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3091d"")",983,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,LastLifeintheUniverseRuangraknoinidmahasan2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3091e"")",984,Hitler: The Rise of Evil (2003),Drama,HitlerTheRiseofEvil2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3091f"")",985,Head-On (Gegen die Wand) (2004),Drama|Romance,HeadOnGegendieWand2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30920"")",986,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,GhostintheShell2InnocenceakaInnocenceInosensu2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30921"")",987,Twilight Samurai, The (Tasogare Seibei) (2002),Drama|Romance,TwilightSamuraiTheTasogareSeibei2002.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30922"")",988,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,SalemsLot2004.bTsxMTIxNjIyMztqOzE3NzY5OzEyMDA7MTUzNjsyMDQ4,,,
"ObjectId(""5aef41cb04dd5631c0b30923"")",989,Intimate Strangers (Confidences trop intimes) (2004),Drama,IntimateStrangersConfidencestropintimes2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30924"")",990,Ju-on: The Grudge (2002),Horror,JuonTheGrudge2002.bTszMDE5MjY0O2o7MTc3NjQ7MTIwMDs0MDA7NTcw,,,
"ObjectId(""5aef41cb04dd5631c0b30925"")",991,Old Boy (2003),Mystery|Thriller,OldBoy2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30926"")",992,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,GingerSnapsBackTheBeginning2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30927"")",993,Lost Embrace (Abrazo partido, El) (2004),Comedy|Drama,LostEmbraceAbrazopartidoEl2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30928"")",994,One Missed Call (Chakushin ari) (2003),Horror|Mystery,OneMissedCallChakushinari2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30929"")",995,Jacket, The (2005),Drama|Mystery|Sci-Fi|Thriller,JacketThe2005.jpeg,,
"ObjectId(""5aef41cb04dd5631c0b3092a"")",996,Saddest Music in the World, The (2003),Comedy|Drama|Fantasy|Musical|Romance,SaddestMusicintheWorldThe2003.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3092b"")",997,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,StarshipTroopers2HerooftheFederation2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3092c"")",998,Ju-on: The Grudge 2 (2003),Horror,JuonTheGrudge22003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3092d"")",999,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi,Interstella5555The5toryofthe5ecret5tar5ystem2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3092e"")",1000,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,OngBakTheThaiWarriorOngBak2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3092f"")",1001,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,InfernalAffairs2MougaandouII2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30930"")",1002,Sea Inside, The (Mar adentro) (2004),Drama,SeaInsideTheMaradentro2004.bTsxMTIwNDc4MTtqOzE3NzY5OzEyMDA7MjI1MDszMDAw,,
"ObjectId(""5aef41cb04dd5631c0b30931"")",1003,Spanglish (2004),Comedy|Drama|Romance,Spanglish2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30932"")",1004,Chorus, The (Choristes, Les) (2004),Drama,ChorusTheChoristesLes2004.jpg,
"ObjectId(""5aef41cb04dd5631c0b30933"")",1005,Saints and Soldiers (2003),Action|Adventure|Drama|War,SaintsandSoldiers2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30934"")",1006,Interpreter, The (2005),Drama|Thriller,InterpreterThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30935"")",1007,Open Water (2003),Drama|Thriller,OpenWater2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30936"")",1008,Touch of Pink (2004),Comedy|Drama|Romance,TouchofPink2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30937"")",1009,Layer Cake (2004),Crime|Drama|Thriller,LayerCake2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30938"")",1010,Return, The (Vozvrashcheniye) (2003),Drama,ReturnTheVozvrashcheniye2003.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30939"")",1011,Flight of the Phoenix (2004),Action|Adventure,FlightofthePhoenix2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3093a"")",1012,Mean Creek (2004),Drama|Thriller,MeanCreek2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3093b"")",1013,Ring Two, The (2005),Drama|Horror|Mystery|Thriller,RingTwoThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3093c"")",1014,Fond Kiss, A (Ae Fond Kiss...) (2004),Drama|Romance,FondKissAAeFondKiss2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3093d"")",1015,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance,AsitisinHeavenSåsomihimmelen2004.bTsxMDg4MzUwNDtqOzE3NzY1OzEyMDA7MzUwOzQ5Nw,,,
"ObjectId(""5aef41cb04dd5631c0b3093e"")",1016,Football Factory, The (2004),Action|Drama,FootballFactoryThe2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3093f"")",1017,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,TaeGukGiTheBrotherhoodofWarTaegukgihwinalrimyeo2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30940"")",1018,Something the Lord Made (2004),Drama,SomethingtheLordMade2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30941"")",1019,Schultze Gets the Blues (2003),Comedy|Drama,SchultzeGetstheBlues2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30942"")",1020,Scanner Darkly, A (2006),Animation|Drama|Mystery|Sci-Fi|Thriller,ScannerDarklyA2006.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30943"")",1021,Million Dollar Baby (2004),Drama,MillionDollarBaby2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30944"")",1022,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,GozuGokudôkyôfudaigekijôGozu2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30945"")",1023,Hotel Rwanda (2004),Drama|War,HotelRwanda2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30946"")",1024,3-Iron (Bin-jip) (2004),Drama|Romance,3IronBinjip2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30947"")",1025,Life Aquatic with Steve Zissou, The (2004),Adventure|Comedy|Fantasy,LifeAquaticwithSteveZissouThe2004.bTsxMTIwODUwNDtqOzE3NzY5OzEyMDA7MjI1MDszMDAw,,
"ObjectId(""5aef41cb04dd5631c0b30948"")",1026,Aviator, The (2004),Drama,AviatorThe2004.jpeg,,
"ObjectId(""5aef41cb04dd5631c0b30949"")",1027,Phantom of the Opera, The (2004),Drama|Musical|Romance,PhantomoftheOperaThe2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3094a"")",1028,Beyond the Sea (2004),Drama|Musical,BeyondtheSea2004.bTsxMTIwNDEwNztqOzE3NzY5OzEyMDA7OTAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b3094b"")",1029,Woodsman, The (2004),Drama,WoodsmanThe2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3094c"")",1030,In Good Company (2004),Comedy|Drama,InGoodCompany2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3094d"")",1031,Meet the Fockers (2004),Comedy,MeettheFockers2004.bTsxMTIwNDkxOTtqOzE3NzY5OzEyMDA7MTIwMDsxNjAw,,,
"ObjectId(""5aef41cb04dd5631c0b3094e"")",1032,Assassination of Richard Nixon, The (2004),Crime|Drama|Thriller,AssassinationofRichardNixonThe2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3094f"")",1033,Love Song for Bobby Long, A (2004),Drama,LoveSongforBobbyLongA2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30950"")",1034,Merchant of Venice, The (2004),Drama,MerchantofVeniceThe2004.bTsxMTYxNDc1NztqOzE3Nzc0OzEyMDA7NjAwOzgwMA,,
"ObjectId(""5aef41cb04dd5631c0b30951"")",1035,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy,KamikazeGirlsShimotsumamonogatari2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30952"")",1036,Fat Albert (2004),Comedy|Fantasy,FatAlbert2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30953"")",1037,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,WhiteNoise2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30954"")",1038,Upside of Anger, The (2005),Comedy|Drama|Romance,UpsideofAngerThe2005.bTsxMTIwODUyNDtqOzE3NzY5OzEyMDA7MTUzNjsyMDQ4,,
"ObjectId(""5aef41cb04dd5631c0b30955"")",1039,Stander (2003),Action|Crime|Drama,Stander2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30956"")",1040,Imaginary Heroes (2004),Comedy|Drama,ImaginaryHeroes2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30957"")",1041,Life and Death of Peter Sellers, The (2004),Comedy|Drama,LifeandDeathofPeterSellersThe2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30958"")",1042,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,AppleseedAppurushîdo2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30959"")",1043,Elektra (2005),Action|Adventure|Crime|Drama,Elektra2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3095a"")",1044,Coach Carter (2005),Drama,CoachCarter2005.bTsxMTE2ODkyOTtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b3095b"")",1045,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,MemoriesofMurderSalinuichueok2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3095c"")",1046,Summer Storm (Sommersturm) (2004),Drama|Romance,SummerStormSommersturm2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3095d"")",1047,Downfall (Untergang, Der) (2004),Drama|War,DownfallUntergangDer2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3095e"")",1048,White Sound, The (Das weiße Rauschen) (2001),Drama,WhiteSoundTheDasweißeRauschen2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3095f"")",1049,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,AssaultonPrecinct132005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30960"")",1050,Hide and Seek (2005),Horror|Mystery|Thriller,HideandSeek2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30961"")",1051,Boogeyman (2005),Drama|Horror|Mystery|Thriller,Boogeyman2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30962"")",1052,Wedding Date, The (2005),Comedy|Romance,WeddingDateThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30963"")",1053,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,RoryOSheaWasHereInsideImDancing2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30964"")",1054,Nobody Knows (Dare mo shiranai) (2004),Drama,NobodyKnowsDaremoshiranai2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30965"")",1055,Employee of the Month (2004),Comedy|Drama,EmployeeoftheMonth2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30966"")",1056,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,HowlsMovingCastleHaurunougokushiro2004.bTsxMTE2Mzc1MztqOzE3NzY5OzEyMDA7MTAwMDsxNDgz,,,
"ObjectId(""5aef41cb04dd5631c0b30967"")",1057,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,SteamboySuchîmubôi2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30968"")",1058,Hitch (2005),Comedy|Romance,Hitch2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30969"")",1059,Bride & Prejudice (2004),Comedy|Musical|Romance,BridePrejudice2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096a"")",1060,Constantine (2005),Action|Fantasy|Horror|Thriller,Constantine2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096b"")",1061,Pauly Shore Is Dead (2003),Comedy,PaulyShoreIsDead2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096c"")",1062,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,NightWatchNochnoydozor2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096d"")",1063,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,KungFuHustleGongfu2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096e"")",1064,Zelary (2003),Drama|Romance,Zelary2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3096f"")",1065,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,ControlKontroll2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30970"")",1066,5x2 (2004),Drama|Romance,5x22004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30971"")",1067,Pacifier, The (2005),Action|Comedy,PacifierThe2005.bTsxMTIwMzc1MztqOzE3NzY5OzEyMDA7MjI0NzsyOTk2,,
"ObjectId(""5aef41cb04dd5631c0b30972"")",1068,Be Cool (2005),Comedy|Crime|Musical,BeCool2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30973"")",1069,Walk on Water (2004),Drama|Thriller,WalkonWater2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30974"")",1070,Hostage (2005),Action|Crime|Drama|Thriller,Hostage2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30975"")",1071,Chronicles (Crónicas) (2004),Crime|Drama,ChroniclesCrónicas2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30976"")",1072,Melinda and Melinda (2004),Comedy|Drama,MelindaandMelinda2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30977"")",1073,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,MissCongeniality2ArmedandFabulous2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30978"")",1074,Guess Who (2005),Comedy|Romance,GuessWho2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30979"")",1075,Harvie Krumpet (2003),Animation|Comedy|Drama,HarvieKrumpet2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097a"")",1076,Look at Me (Comme une image) (2004),Comedy|Drama|Romance,LookatMeCommeuneimage2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097b"")",1077,Sahara (2005),Action|Adventure|Comedy,Sahara2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097c"")",1078,Fever Pitch (2005),Comedy|Romance,FeverPitch2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097d"")",1079,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,NationalLampoonsLadyKillersNationalLampoonsGoldDiggers2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097e"")",1080,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,Ringu0Bâsudei2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3097f"")",1081,Carrie (2002),Drama|Horror|Thriller,Carrie2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30980"")",1082,Hitchhiker's Guide to the Galaxy, The (2005),Adventure|Comedy|Sci-Fi,HitchhikersGuidetotheGalaxyThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30981"")",1083,Amityville Horror, The (2005),Horror|Thriller,AmityvilleHorrorThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30982"")",1084,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,BeforetheFallNaPolAElitefürdenFührer2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30983"")",1085,Palindromes (2004),Adventure|Comedy|Drama,Palindromes2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30984"")",1086,Lot Like Love, A (2005),Comedy|Drama|Romance,LotLikeLoveA2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30985"")",1087,xXx: State of the Union (2005),Action|Crime|Thriller,xXxStateoftheUnion2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30986"")",1088,Kingdom of Heaven (2005),Action|Drama|Romance|War,KingdomofHeaven2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30987"")",1089,House of Wax (2005),Horror|Thriller,HouseofWax2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30988"")",1090,Crash (2004),Crime|Drama,Crash2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30989"")",1091,Mysterious Skin (2004),Drama|Mystery,MysteriousSkin2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098a"")",1092,Buying the Cow (2002),Comedy|Romance,BuyingtheCow2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098b"")",1093,Off the Map (2003),Comedy|Drama,OfftheMap2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098c"")",1094,25 Watts (2001),Comedy|Drama,25Watts2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098d"")",1095,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,UnleashedDannytheDog2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098e"")",1096,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,StarWarsEpisodeIIIRevengeoftheSith2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3098f"")",1097,Kicking & Screaming (2005),Comedy,KickingScreaming2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30990"")",1098,Monster-in-Law (2005),Comedy|Romance,MonsterinLaw2005.JPG,,,
"ObjectId(""5aef41cb04dd5631c0b30991"")",1099,Snow Walker, The (2003),Adventure|Drama,SnowWalkerThe2003.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30992"")",1100,Bad Guy (Nabbeun namja) (2001),Drama,BadGuyNabbeunnamja2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30993"")",1101,Somersault (2004),Drama,Somersault2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30994"")",1102,Longest Yard, The (2005),Comedy|Drama,LongestYardThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30995"")",1103,Cinderella Man (2005),Drama|Romance,CinderellaMan2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30996"")",1104,Sisterhood of the Traveling Pants, The (2005),Adventure|Comedy|Drama,SisterhoodoftheTravelingPantsThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30997"")",1105,Lords of Dogtown (2005),Action|Comedy|Drama,LordsofDogtown2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30998"")",1106,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,MrMrsSmith2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30999"")",1107,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,HighTensionHautetensionSwitchbladeRomance2003.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099a"")",1108,Parineeta (2005),Drama|Musical|Romance,Parineeta2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099b"")",1109,Innocent Voices (Voces inocentes) (2004),Drama|War,InnocentVoicesVocesinocentes2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099c"")",1110,Batman Begins (2005),Action|Crime|IMAX,BatmanBegins2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099d"")",1111,My Summer of Love (2004),Drama|Romance,MySummerofLove2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099e"")",1112,Saint Ralph (2004),Comedy|Drama,SaintRalph2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3099f"")",1113,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,HerbieFullyLoaded2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a0"")",1114,Land of the Dead (2005),Action|Horror|Thriller,LandoftheDead2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a1"")",1115,Bewitched (2005),Comedy|Fantasy|Romance,Bewitched2005.bTsxMTE3NDQxNDtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b309a2"")",1116,Me and You and Everyone We Know (2005),Comedy|Drama,MeandYouandEveryoneWeKnow2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a3"")",1117,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,3ExtremesThreeExtremesSaamgaangyi2004.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a4"")",1118,Edukators, The (Die Fetten Jahre sind vorbei) (2004),Comedy|Crime|Drama|Romance,EdukatorsTheDieFettenJahresindvorbei2004.jpg,,
"ObjectId(""5aef41cb04dd5631c0b309a5"")",1119,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,WaroftheWorlds2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a6"")",1120,Rebound (2005),Comedy,Rebound2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a7"")",1121,Dark Water (2005),Drama|Horror|Thriller,DarkWater2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a8"")",1122,Fantastic Four (2005),Action|Adventure|Sci-Fi,FantasticFour2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309a9"")",1123,Wedding Crashers (2005),Comedy|Romance,WeddingCrashers2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309aa"")",1124,Happy Endings (2005),Comedy|Drama,HappyEndings2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309ab"")",1125,Russian Dolls (Les poupées russes) (2005),Comedy|Romance,RussianDollsLespoupéesrusses2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309ac"")",1126,Hustle & Flow (2005),Crime|Drama,HustleFlow2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309ad"")",1127,Island, The (2005),Action|Sci-Fi|Thriller,IslandThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b309ae"")",1128,Devil's Rejects, The (2005),Action|Crime|Horror,DevilsRejectsThe2005.jpg,,
"ObjectId(""5aef41cb04dd5631c0b309af"")",1129,Last Days (2005),Drama,LastDays2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309b0"")",1130,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,Stealth2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309b1"")",1131,Must Love Dogs (2005),Comedy|Romance,MustLoveDogs2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309b2"")",1132,Serenity (2005),Action|Adventure|Sci-Fi,Serenity2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309b3"")",1133,Broken Flowers (2005),Comedy|Drama,BrokenFlowers2005.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b309b4"")",1134,Dukes of Hazzard, The (2005),Action|Adventure|Comedy,DukesofHazzardThe2005.jpg,,
